source_file,csv_name,C:\Users\kschi\OneDrive\Desktop\Placards\TEST_SVGs\020NOBL_clean.svg,area,area_est,axis,bbox_area_sum,bin_center,check,commands,count,coverage_percent,def_id,file,fill,has_HV,href,id,index,kind_prop,opacity,rank,stroke,stroke_width,tag,value,vb_area
020NOBL_clean,top_areas.csv,,,0.42,,,,,,,,,,,,,font_8_54,,,,102,,,path,,
020NOBL_clean,top_areas.csv,,,0.42,,,,,,,,,,,,,font_8_42,,,,103,,,path,,
020NOBL_clean,top_areas.csv,,,0.41,,,,,,,,,,,,,font_11_56,,,,104,,,path,,
020NOBL_clean,top_areas.csv,,,0.41,,,,,,,,,,,,,font_8_26,,,,105,,,path,,
020NOBL_clean,top_areas.csv,,,0.41,,,,,,,,,,,,,font_8_55,,,,106,,,path,,
020NOBL_clean,top_areas.csv,,,0.41,,,,,,,,,,,,,font_8_61,,,,107,,,path,,
020NOBL_clean,top_areas.csv,,,0.40,,,,,,,,,,,,,font_8_49,,,,108,,,path,,
020NOBL_clean,top_areas.csv,,,0.40,,,,,,,,,,,,,font_8_43,,,,109,,,path,,
020NOBL_clean,top_areas.csv,,,0.40,,,,,,,,,,,,,font_11_54,,,,110,,,path,,
020NOBL_clean,top_areas.csv,,,0.38,,,,,,,,,,,,,font_5_40,,,,111,,,path,,
020NOBL_clean,top_areas.csv,,,0.38,,,,,,,,,,,,,font_8_40,,,,112,,,path,,
020NOBL_clean,top_areas.csv,,,0.38,,,,,,,,,,,,,font_5_47,,,,113,,,path,,
020NOBL_clean,top_areas.csv,,,0.38,,,,,,,,,,,,,font_5_41,,,,114,,,path,,
020NOBL_clean,top_areas.csv,,,0.35,,,,,,,,,,,,,font_11_40,,,,115,,,path,,
020NOBL_clean,top_areas.csv,,,0.35,,,,,,,,,,,,,font_8_41,,,,116,,,path,,
020NOBL_clean,top_areas.csv,,,0.35,,,,,,,,,,,,,font_8_25,,,,117,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_8_27,,,,118,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_8_22,,,,119,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_8_24,,,,120,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_8_19,,,,121,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_8_56,,,,122,,,path,,
020NOBL_clean,top_areas.csv,,,0.34,,,,,,,,,,,,,font_11_41,,,,123,,,path,,
020NOBL_clean,top_areas.csv,,,0.33,,,,,,,,,,,,,font_11_47,,,,124,,,path,,
020NOBL_clean,top_areas.csv,,,0.32,,,,,,,,,,,,,font_8_47,,,,125,,,path,,
020NOBL_clean,top_areas.csv,,,0.31,,,,,,,,,,,,,font_5_44,,,,126,,,path,,
020NOBL_clean,top_areas.csv,,,0.21,,,,,,,,,,,,,font_11_44,,,,127,,,path,,
020NOBL_clean,top_areas.csv,,,0.21,,,,,,,,,,,,,font_8_18,,,,128,,,path,,
020NOBL_clean,top_areas.csv,,,0.10,,,,,,,,,,,,,font_5_29,,,,129,,,path,,
020NOBL_clean,top_areas.csv,,,0.07,,,,,,,,,,,,,font_8_44,,,,130,,,path,,
020NOBL_clean,top_areas.csv,,,0.07,,,,,,,,,,,,,font_8_5,,,,131,,,path,,
020NOBL_clean,top_areas.csv,,,0.06,,,,,,,,,,,,,font_8_20,,,,132,,,path,,
020NOBL_clean,top_areas.csv,,,0.05,,,,,,,,,,,,,font_8_29,,,,133,,,path,,
020NOBL_clean,top_areas.csv,,,0.04,,,,,,,,,,,,,font_8_15,,,,134,,,path,,
020NOBL_clean,top_areas.csv,,,0.02,,,,,,,,,,,,,font_8_16,,,,135,,,path,,
020NOBL_clean,top_areas.csv,,,0.01,,,,,,,,,,,,,font_8_17,,,,136,,,path,,
020NOBL_clean,top_areas.csv,,,0.01,,,,,,,,,,none,,,,,,,137,#00ff00,,path,,
020NOBL_clean,top_areas.csv,,,0.01,,,,,,,,,,none,,,,,,,138,#00ff00,,path,,
